Date,Open,High,Low,Close,Volume,Log_returns,Log_return_onehot
2018-01-02,90.11999100563915,92.46686577141101,89.29389366644108,92.40115356445312,2488200,,
2018-01-03,92.68278334909907,94.3349780622194,92.50441857128182,93.80928039550781,2359400,0.015124326203059613,1.0
2018-01-04,94.44763545452717,94.7761965129994,93.03012098843959,94.59783172607422,1866000,0.008370766115418727,1.0
2018-01-05,94.92640763686175,95.82760682543422,94.01581894240257,95.02967071533203,1779400,0.004554610805085329,1.0
2018-01-08,94.67293758743189,95.5272035389512,93.959485570592,95.0484390258789,1689300,0.00019747997950350418,1.0
2018-01-09,95.32069241238257,95.56476946015417,94.24112829249187,94.51336669921875,1694400,-0.005645375086897791,-1.0
2018-01-10,93.9594651942025,94.32558420980875,91.59381882056915,92.56072998046875,2316000,-0.02087630163020027,-1.0
2018-01-11,92.77665465413487,94.2786530668682,92.0913640734632,93.79988861083984,1594500,0.01329869907431917,1.0
2018-01-12,94.06275518882447,95.39578574615021,93.65909236777905,95.01089477539062,1751000,0.012827898377522712,1.0
2018-01-16,95.9402320068284,96.79449780992867,93.22724550759315,93.74356079101562,2515900,-0.013428589275526398,-1.0
2018-01-17,94.60721399746095,96.23125447958253,94.13783904636253,95.93085479736328,2119200,0.023064691830925382,1.0
2018-01-18,95.96841179120588,97.35775772454984,95.32067202538965,96.02473449707031,1974900,0.000978139865966983,1.0
2018-01-19,96.19371717263245,96.19371717263245,92.0444437394125,93.1240005493164,3317600,-0.030673865006866162,-1.0
2018-01-22,92.98319009691622,93.0676741588676,91.03058838363984,92.67340087890625,2345200,-0.004850450548601706,-1.0
2018-01-23,92.37299600232,94.56028509264392,92.11952950644718,93.28358459472656,3096600,0.006562656457753752,1.0
2018-01-24,93.05828615775158,94.01581518124327,90.90854776974503,91.1807861328125,3342300,-0.02279995367875272,-1.0
2018-01-25,92.09137067380937,92.29789681325478,89.20001904576124,89.22818756103516,2945100,-0.021647202801516722,-1.0
2018-01-26,89.80080867397514,91.44362081241648,89.31265477063789,91.38729095458984,2698400,0.02390942644039372,1.0
2018-01-29,90.7583527458164,91.59383969548854,90.19510416297254,91.15262603759766,2896000,-0.0025711093785067804,-1.0
2018-01-30,90.1294002524859,93.8374603298002,89.66002519651724,91.25589752197266,3111100,0.0011323099753635442,1.0
2018-01-31,92.70157355380748,93.03013466056653,90.36408778047021,91.25589752197266,3235600,0.0,1.0
2018-02-01,92.5044237913621,97.54551375701408,92.4668729327503,96.83206176757812,5172400,0.05931053529770126,1.0
2018-02-02,96.01534653774269,96.21248317353557,92.8705355460285,92.89869689941406,3767700,-0.04146853724518095,-1.0
2018-02-05,91.95055325178463,93.61214464720658,88.55228307143906,88.88084411621094,5451800,-0.04421297626107625,-1.0
2018-02-06,94.86068586713566,100.20216824365188,94.57905801565104,98.15569305419922,8628600,0.0992582801057053,1.0
2018-02-07,97.16060944673376,97.99609624002326,95.14229583740234,95.14229583740234,3704700,-0.031181300788289117,-1.0
2018-02-08,95.2925064804528,96.98225204089663,92.96440352518952,92.97379302978516,3388600,-0.023055963797967406,-1.0
2018-02-09,93.93130290546958,97.00101876908273,92.57011855727303,96.35327911376953,3294900,0.03570376957358899,1.0
2018-02-12,96.79450886947613,98.56874571945889,96.20309897351315,97.72386932373047,3045400,0.014124413995938946,1.0
2018-02-13,97.0010302950282,97.81773813615271,96.38145191422284,97.2357177734375,1955100,-0.005007730860436599,-1.0
2018-02-14,96.5222743855671,98.66262323235989,96.49411303159785,98.24018859863281,2601400,0.01027727339943138,1.0
2018-02-15,98.54996342686218,98.54996342686218,96.01533450830742,97.97732543945312,2567300,-0.0026793053384568063,-1.0
2018-02-16,97.28265796613475,98.72833379652603,97.25449661263589,97.73326110839844,2089100,-0.0024941364887919293,-1.0
2018-02-20,98.02426231306004,101.18785203743654,97.36714025142375,99.89237976074219,2588700,0.021851461729794942,1.0
2018-02-21,100.37259521761268,101.12586335679033,99.55342383873166,99.80764770507812,1611100,-0.0008485933810226405,-1.0
2018-02-22,100.37257899216418,101.22000371582662,99.77938527744857,100.99402618408203,2342700,0.011816557706897638,1.0
2018-02-23,101.69079699643089,102.02034906847634,100.75863336873194,101.90736389160156,1598800,0.009002835082447957,1.0
2018-02-26,102.20869342705991,103.99769285791632,101.94504452444399,103.94120025634766,1870900,0.019761153619897102,1.0
2018-02-27,103.58338580759767,105.72077271328577,103.58338580759767,103.8564453125,1982200,-0.0008157450322941366,-1.0
2018-02-28,104.15774415545773,104.68502747662444,102.57588700826112,102.8677749633789,2009000,-0.009565186757586552,-1.0
2018-03-01,103.1502543199787,103.21616473643051,100.08069667444424,100.36316680908203,2200000,-0.024649149817203755,-1.0
2018-03-02,99.54399887665119,103.310324935193,99.43100650876407,102.76420593261719,1878000,0.023641825576411247,1.0
2018-03-05,102.83953773007194,105.04283510224884,101.97328443077319,104.96751403808594,2488900,0.021213811101621047,1.0
2018-03-06,105.45712611038044,105.55128282195396,103.82818698374182,105.31588745117188,1928500,0.0033133735647716237,1.0
2018-03-07,104.42139807147471,105.76786001065012,104.17658485061628,105.02400970458984,1336000,-0.0027752978666667418,-1.0
2018-03-08,105.41004912402045,105.41004912402045,103.72462451154672,104.92984771728516,1338500,-0.0008969779814886242,-1.0
2018-03-09,105.66427908724592,107.38737498907577,105.34413763564022,106.92599487304688,1934700,0.018844948580728507,1.0
2018-03-12,107.82989929740752,109.20461446981989,107.1613773621637,108.4325180053711,2753500,0.013991067149020864,1.0
2018-03-13,107.8298971039138,109.20461224836149,104.87333212821405,105.45711517333984,2655200,-0.027823646591231963,-1.0
2018-03-14,105.64544842898427,105.64544842898427,103.96002375392294,105.40064239501953,1680100,-0.0005356481100987178,-1.0
2018-03-15,105.32530589752318,105.60778321760338,104.0447544982338,104.78860473632812,1230900,-0.005823698375045804,-1.0
2018-03-16,104.93926427222884,105.37239812090831,103.99768269173796,104.16716766357422,2158300,-0.00594804247595701,-1.0
2018-03-19,103.88469680860244,104.49672626858975,101.2200192294514,102.943115234375,1918000,-0.01182043367774426,-1.0
2018-03-20,102.78304166516673,102.94310879869114,101.39891568819206,102.69829559326172,1428600,-0.0023810355685810036,-1.0
2018-03-21,102.63238360373008,103.87527089763839,101.43657825834805,102.13334655761719,1618500,-0.005516242141863586,-1.0
2018-03-22,100.62680805548733,102.23691140746645,99.03553317091612,99.09202575683594,1703000,-0.030230307211897532,-1.0
2018-03-23,99.16736648601946,99.33685144882506,95.44812231473182,95.48578643798828,2469200,-0.037071568167138864,-1.0
2018-03-26,97.95272321555575,98.86605842852504,96.37086599335147,98.8001480102539,2070900,0.03412169953232523,1.0
2018-03-27,99.33684525728128,99.37450937819018,94.95848997744854,95.58934783935547,1492100,-0.03303771325750742,-1.0
2018-03-28,94.95848148208327,96.6909949704126,92.6421921311342,93.09415435791016,2038100,-0.026449996114629844,-1.0
2018-03-29,93.894514455136,95.32571526768199,93.07533591056138,94.40296936035156,2209300,0.013961134285168396,1.0
2018-04-02,94.0451660098169,94.0451660098169,90.09994405835725,90.890869140625,1965200,-0.03791298110525441,-1.0
2018-04-03,91.35222473418834,92.40679849371013,90.34473291838563,91.92658996582031,2106400,0.011330776735238576,1.0
2018-04-04,90.03401713106665,94.04514877078442,90.00576365442406,93.80975341796875,2267600,0.020278508233120232,1.0
2018-04-05,94.06398210873438,94.94906372864274,92.35971491134558,93.02824401855469,1194000,-0.008365685438072576,-1.0
2018-04-06,91.95485065589254,92.81168606596752,89.65738954913469,89.97752380371094,1778300,-0.03334324254341999,-1.0
2018-04-09,90.89086840535832,92.98118065400965,90.3635850214453,90.41065979003906,1535100,0.00480227485091609,1.0
2018-04-10,92.3973861176172,92.9811692091624,90.89085721780297,92.2844009399414,1265700,0.020512944847326357,1.0
2018-04-11,91.8512783946636,93.16948675052176,91.42756240854052,92.62337493896484,1206000,0.0036664156186677318,1.0
2018-04-12,93.05652294252427,94.33707465409228,92.75521708001993,94.07343292236328,1779500,0.015534139649081145,1.0
2018-04-13,94.75135714752568,95.08091646605082,92.41623872043648,92.71754455566406,1236100,-0.014517962271096512,-1.0
2018-04-16,93.08474405007254,93.68735561197649,91.58762578768564,92.02075958251953,1837600,-0.0075435170912069634,-1.0
2018-04-17,92.59511050023147,94.02631823676374,92.16198392261394,93.64026641845703,1338400,0.017446288523306056,1.0
2018-04-18,93.41428939185974,93.90391574042275,92.19964852953869,93.17889404296875,1330600,-0.004939250474372054,-1.0
2018-04-19,91.54056185464411,91.55939032531396,88.25444416991262,88.39567565917969,3228700,-0.05269818671496111,-1.0
2018-04-20,87.91546696130156,88.22618339570305,85.10013311300094,85.85340118408203,5078600,-0.029181846252925976,-1.0
2018-04-23,86.15470805257466,86.41834972563913,83.30171723038909,83.46178436279297,2737300,-0.02825234952057547,-1.0
2018-04-24,83.30172003109627,84.42220436298918,81.78577317631071,82.64260864257812,2627800,-0.009863464134907882,-1.0
2018-04-25,82.76500576536287,83.55593068619956,81.26788761707066,82.68025970458984,2541600,0.0004554852337016089,1.0
2018-04-26,83.70660009477726,84.41278624768535,82.783847027484,83.23580932617188,2242700,0.006696779896573693,1.0
2018-04-27,83.5841644624357,83.82897759904822,81.86107623329117,81.9928970336914,1415300,-0.015045033814320222,-1.0
2018-04-30,81.99291037615967,83.2922901274184,81.09840373223203,81.69160461425781,2255400,-0.0036813840855365533,-1.0
2018-05-01,81.71985928515942,85.71216283558643,81.68219516309824,85.58975982666016,3833800,0.046614409911945404,1.0
2018-05-02,87.66123024114799,88.2732596111915,85.36377642258083,86.02288055419922,2894100,0.005047666025050205,1.0
2018-05-03,85.2131181422288,87.54824321457693,84.29978301937928,86.86088562011719,3350700,0.009694509180047179,1.0
2018-05-04,84.58226236372225,90.6554597699459,82.8591666067894,90.58013153076172,4731700,0.04192706721842781,1.0
2018-05-07,90.64604150450297,90.81552644999728,87.06803636496221,89.77037048339844,3618200,-0.008979919432838327,-1.0
2018-05-08,89.84569915959449,91.13566831678618,89.73271398451242,90.97560119628906,2331400,0.0133363810553634,1.0
2018-05-09,91.06034758369185,91.31457861597528,88.97945329461278,89.9681167602539,2291100,-0.011136002497903788,-1.0
2018-05-10,90.30709162651154,91.49347922981727,90.20351707934556,91.39932250976562,1925400,0.015782716720232508,1.0
2018-05-11,91.22040140764237,92.02075132671615,90.92851347894702,91.34281158447266,1853500,-0.0006184772589465,-1.0
2018-05-14,92.3691591965387,94.34647924124545,91.94545032399368,93.23541259765625,1678900,0.020508024209979766,1.0
2018-05-15,92.56689508698956,92.58573074395395,91.45582838813505,92.17143249511719,2560200,-0.01147737325265608,-1.0
2018-05-16,92.67044784054947,93.10357446072223,92.20907492527581,93.06591033935547,1467000,0.009657715695755575,1.0
2018-05-17,92.67045265070216,94.25230991173065,92.5574674644339,93.88509368896484,1743600,0.008763671495279186,1.0
2018-05-18,92.5668889184735,93.386067533076,92.13376222523355,92.73637390136719,2068800,-0.012310848375978359,-1.0
2018-05-21,94.13443122849321,94.81458079554673,92.76468357064599,93.37870788574219,2017400,0.0069025737040410515,1.0
2018-05-22,93.90774123184956,95.68368217427862,93.67157852746259,94.50286865234375,1549700,0.0119668378641132,1.0
2018-05-23,93.84160928757616,94.5406560856449,93.36928387612564,94.52175903320312,1519200,0.00019987216643209228,1.0
2018-05-24,94.6350948727016,94.91849292798923,93.59598068183352,94.06830596923828,1816900,-0.004808884686630035,-1.0
2018-05-25,94.03054379997903,95.1357835333428,94.03054379997903,94.81460571289062,1208300,0.007902288466771067,1.0
2018-05-29,94.15333129366296,95.12632033831835,93.133106832289,93.93606567382812,1833900,-0.009309067639652863,-1.0
2018-05-30,94.47453605604139,94.9846483935533,93.23703850856994,94.25726318359375,1558000,0.003413487859487165,1.0
2018-05-31,93.87939362873021,94.1344533799512,93.08589041851742,93.15201568603516,2292000,-0.011795150359802803,-1.0
2018-06-01,93.78491625415242,95.40971654045461,93.14255351787277,95.38137817382812,1343400,0.023650626106410725,1.0
2018-06-04,95.145215783177,95.37192992395443,93.99274082296346,94.79569244384766,1865600,-0.0061593921888474755,-1.0
2018-06-05,95.15468004584615,95.65534382612996,93.58655622892108,94.00220489501953,2105600,-0.00840573154768186,-1.0
2018-06-06,94.26670406732839,94.82404457914804,93.35039163944926,94.75791931152344,1797200,0.008007183269182507,1.0
2018-06-07,94.90906925261349,98.43261278317742,94.66345802086764,96.8172607421875,2594700,0.021499870244841342,1.0
2018-06-08,93.58655157310126,94.79570340656424,92.74581296367424,94.28559112548828,3094200,-0.02649691211944398,-1.0
2018-06-11,94.28558221739893,94.71067934835581,93.62432962317186,94.14389038085938,1239100,-0.001504019118532564,-1.0
2018-06-12,94.45562525052996,95.53252651500617,93.80382114231321,95.2963638305664,1560400,0.012167294352969038,1.0
2018-06-13,95.50418010322144,96.00484379893271,94.75790521838506,94.8807144165039,1731100,-0.0043711900479462525,-1.0
2018-06-14,95.23968478240391,96.61887396122428,94.97518373538534,96.32603454589844,1322200,0.015118165708431639,1.0
2018-06-15,96.22212943028632,97.09120642181823,94.83349162473343,97.01563262939453,2158100,0.007133496031696601,1.0
2018-06-18,96.496066990525,96.64720734941336,94.80514143323003,95.50418090820312,1951900,-0.01570210097420802,-1.0
2018-06-19,93.69990300446078,95.03185671199395,92.97251794682627,93.93606567382812,1847600,-0.016555627216556342,-1.0
2018-06-20,94.68235031171244,95.27747770516484,94.39895219647981,94.49341583251953,1422100,0.005915759887080361,1.0
2018-06-21,94.79568810890015,95.0035123980727,93.32203545056717,93.3881607055664,1074700,-0.011765580183272171,-1.0
2018-06-22,94.23835576579316,94.49340828343561,92.64189377794342,93.09532928466797,2301900,-0.003140563935179696,-1.0
2018-06-25,92.53798091814495,92.71746685589073,90.50698048903918,91.99008178710938,1965600,-0.011943249648336287,-1.0
2018-06-26,92.09400180934303,93.38817596245805,91.5083229428419,92.38684844970703,1732100,0.004303871146356699,1.0
2018-06-27,92.84970203194173,93.44482927495673,90.629774714155,90.6958999633789,1462300,-0.018472483995533605,-1.0
2018-06-28,90.67702633355329,91.66891253517275,90.05356056659433,91.2154769897461,1283400,0.005712434790701209,1.0
2018-06-29,91.47997770904566,92.39629011511035,91.24381501499242,91.30049896240234,1616200,0.0009316661553887454,1.0
2018-07-02,90.17636532345485,91.8200557124152,89.78906223963075,91.68780517578125,2029100,0.00423313165899713,1.0
2018-07-03,91.82005139566976,92.44352435944447,90.02522070941417,90.17636108398438,1060600,-0.01662206384953348,-1.0
2018-07-05,91.1587907678052,94.2289054827831,91.1587907678052,94.14389038085938,2248500,0.043057040118944394,1.0
2018-07-06,93.9171742101702,94.89016331269569,93.13311237153026,94.58787536621094,1438400,0.004704939866535824,1.0
2018-07-09,94.94683537562162,95.0696373610681,93.77546342335822,94.87126159667969,994200,0.0029915310114136656,1.0
2018-07-10,94.89961690127706,96.44884361055762,94.59732893866412,96.0143051147461,1217500,0.011976360499746567,1.0
2018-07-11,94.82403458671763,95.42861045760844,92.94418171338883,93.09532928466797,1252400,-0.030873177754681153,-1.0
2018-07-12,94.13444742027235,94.71068494663668,92.47186010451071,94.29503631591797,1762300,0.01280453687118545,1.0
2018-07-13,94.13444702840383,94.68234618350435,93.53931245378621,94.08721160888672,1118400,-0.0022064158765793406,-1.0
2018-07-16,94.37062334795618,95.05077312744784,93.62434829585362,94.23837280273438,1476300,0.0016053180111705982,1.0
2018-07-17,93.46374908991149,96.0993255917809,93.4543005642602,96.06153869628906,1942000,0.019161560953694767,1.0
2018-07-18,96.32603658005968,97.20456205170242,95.7403505299268,96.3827133178711,2163100,0.0033378489241498045,1.0
2018-07-19,96.32602645089318,97.19510330580849,95.14521315656941,96.80780029296875,2113800,0.004400709467359158,1.0
2018-07-20,97.53519737745161,98.19645007004644,91.15880432856252,91.6216812133789,7018900,-0.055059634433376727,-1.0
2018-07-23,91.30994376122317,91.56499628926043,88.61768339321362,91.10211944580078,3257600,-0.005686869099075124,-1.0
2018-07-24,91.93340286904271,92.00897665231105,89.08056101823301,89.24114990234375,2330400,-0.020638814057552836,-1.0
2018-07-25,89.0238933841513,89.9402058545654,87.58802727460171,89.57179260253906,2559300,0.003698200727585819,1.0
2018-07-26,89.53399496495697,90.28026990591621,88.79716854928189,90.18580627441406,1829800,0.00683160059713739,1.0
2018-07-27,90.68646377071296,91.2532527278574,89.44897370678447,89.93074035644531,1704300,-0.0028322338312808345,-1.0
2018-07-30,89.89295965951501,90.12912232292427,88.72158765988407,89.20336151123047,1199500,-0.008121098499005925,-1.0
2018-07-31,89.8268365798216,90.41252264082813,88.83495761414112,89.3450698852539,1176400,0.001587338546406031,1.0
2018-08-01,90.08189836751109,90.59201065022448,89.09946069789049,89.40174865722656,1459000,0.0006341793866254576,1.0
2018-08-02,88.4665364221795,90.50697811557474,87.7580484217997,90.32749938964844,1219800,0.010301705811232234,1.0
2018-08-03,90.36529725055085,90.6109012647084,89.7040373789924,90.31806182861328,1278700,-0.00010448705166182742,-1.0
2018-08-06,89.19893668060548,90.23271138736538,88.20309242022152,90.18528747558594,1742200,-0.001471156934053049,-1.0
2018-08-07,90.49826381857612,91.15267614488202,90.13786670738287,91.11473846435547,1345900,0.010253270805316388,1.0
2018-08-08,91.10524889245501,91.28545105937606,90.46980904766406,90.49826049804688,1062000,-0.006788945038146168,-1.0
2018-08-09,90.2801194747658,90.30857092249727,89.30324784466974,89.4644775390625,1731700,-0.011488982014433536,-1.0
2018-08-10,88.64884887324854,88.9049191770347,87.48228869053355,88.28844451904297,2565600,-0.013232414593475166,-1.0
2018-08-13,88.75315800932002,89.43602166456267,88.26946171421125,88.9712905883789,1616200,0.00770450713692258,1.0
2018-08-14,89.17995878300256,89.38861240471073,87.84268993567602,87.93753051757812,1437300,-0.01168705812242809,-1.0
2018-08-15,87.18829039064332,87.36849258776358,85.90792425773938,86.88479614257812,1698800,-0.0120436230303934,-1.0
2018-08-16,87.53917691664918,87.71937181277083,86.36313079904681,86.69508361816406,1400600,-0.0021858823754694113,-1.0
2018-08-17,85.98378862315249,87.28311981455673,84.50424802182042,87.1124038696289,1755000,0.004802106738378875,1.0
2018-08-20,87.16930834047535,87.22621123979371,85.90790767585545,86.28727722167969,1102800,-0.00951712103245744,-1.0
2018-08-21,86.45799109103014,88.1177264829912,86.43901863446223,87.90907287597656,1358100,0.018620855309491886,1.0
2018-08-22,87.52022798901464,88.09876497641851,86.78994750956727,87.947021484375,914000,0.00043158707834972264,1.0
2018-08-23,87.74783528496184,88.64883883255193,87.40641066387559,87.54866790771484,904400,-0.00453976120089569,-1.0
2018-08-24,88.21256071203894,88.47811719790855,87.57711370842631,88.19358825683594,1416500,0.007339421470885495,1.0
2018-08-27,88.40225139865305,89.5119013641394,88.03236807682427,88.79110717773438,1381100,0.006752235718883227,1.0
2018-08-28,89.09459039911164,89.45498744793201,88.05132245486844,88.75315856933594,1156900,-0.0004274833525786395,-1.0
2018-08-29,88.93336106519374,88.93336106519374,88.01339952765485,88.2220458984375,1399400,-0.00600213195927925,-1.0
2018-08-30,88.08926912854136,88.29792273870727,86.77096557617188,86.77096557617188,1694200,-0.016584817537588937,-1.0
2018-08-31,86.63818357507957,87.18826902611582,86.28727273304102,86.59076690673828,1749600,-0.0020788755597923327,-1.0
2018-09-04,86.4200441156016,86.88476794930563,85.06380305180015,85.3578109741211,2133000,-0.01434123014761911,-1.0
2018-09-05,85.1681438178942,85.31988729964773,84.31456412092918,85.12071990966797,2438200,-0.00278147888864402,-1.0
2018-09-06,85.15865687986461,86.23985540839183,83.88776995588464,84.08694458007812,2226100,-0.01221916507449112,-1.0
2018-09-07,83.94467562306372,84.66546977979031,82.82553947503114,82.96780395507812,2531000,-0.013398689681828882,-1.0
2018-09-10,83.03419759673432,83.46098382421371,82.19010413465467,82.66431427001953,2382700,-0.003664627705706992,-1.0
2018-09-11,82.18062030990322,82.47462828695075,80.33119638635631,81.40291595458984,2892700,-0.015376905776085512,-1.0
2018-09-12,80.7010754951266,80.90972910759687,78.76630455519125,80.01821899414062,2418700,-0.017156748732433422,-1.0
2018-09-13,80.61573789875747,83.08162961083883,80.49244584570921,82.71174621582031,2907100,0.033107279819970206,1.0
2018-09-14,83.0247005055844,84.62753286889287,82.63584477224175,83.20490264892578,2135100,0.0059446461675313955,1.0
2018-09-17,82.59790221996307,83.51787086561593,81.64000313825144,81.77278137207031,1913800,-0.017361829986173277,-1.0
2018-09-18,81.81074010077575,82.6927713015195,81.81074010077575,82.33236694335938,1547800,0.006819868187197476,1.0
2018-09-19,83.26180964009919,84.6085645780081,82.41771624691178,84.27661895751953,2304200,0.023340160987245097,1.0
2018-09-20,84.97846905286085,87.35900635742207,84.83620454123293,86.88479614257812,3401100,0.030478587533110887,1.0
2018-09-21,86.64767546020734,87.76681165550889,86.08810374462038,87.4158935546875,3894000,0.006094055699576427,1.0
2018-09-24,87.00807466320788,88.79110942470687,86.02171670141263,88.3738021850586,1780200,0.010898455768159796,1.0
2018-09-25,88.2410244530554,88.48761575394963,86.54335126943788,86.99859619140625,2022900,-0.015683587555587297,-1.0
2018-09-26,86.06914477657203,86.69510566634789,85.1681483592105,85.39576721191406,1779000,-0.018595447490564663,-1.0
2018-09-27,85.62337798702181,86.05017143593483,84.99742439217044,85.30091857910156,1051600,-0.0011113120578127844,-1.0
2018-09-28,85.07329015371756,86.13552339646687,84.32404455352602,86.03119659423828,1108400,0.00852475832596852,1.0
2018-10-01,86.57181012982682,87.40642468555623,86.1165724047682,86.73303985595703,1182600,0.008124912158948446,1.0
